soil_health,soil_organic_carbon_pct,irrigation_water_quality,synthetic_fertilizer_index,pesticide_residue_ppb,plant_quality,dietary_quality,pasture_quality,meat_quality,antibiotic_use,genetics_score,gut_health
36.48810788750296,2.9254629527720795,24.993891917863824,76.77873281642569,278.99694958598775,8.958913996296602,23.081021197174692,15.098562783373541,15.537048172461393,0,-2.499405714873573,0.0
42.09860315446791,3.6078017700408496,20.244892359688002,67.21415191566686,260.0343711873646,19.833843321773678,13.184827411657523,22.364049607539528,20.234921056036292,1,2.2909425725907417,0.0
71.94456436506769,5.621242272550544,50.43482186978306,44.632238731418354,141.42581329694698,40.543237849599166,40.867127223841656,41.369106352792365,27.325547399062366,0,-1.389572466763596,11.196500791717447
41.033039915515985,2.3644633013560803,13.937658570873197,52.893087686140106,265.60031918988534,18.89229607494246,2.9169236638778795,7.724491630608937,12.78689462069277,0,-1.6453987469568918,0.0
69.26412584198246,5.324743125564402,43.6085538798381,31.82723771284872,171.28004234841185,43.41382269861236,15.633281237604377,45.487409014364964,38.955967588563304,0,1.0225704320096403,22.201637881390226
32.657243870795085,3.009488743235515,10.0,75.95079126134651,291.6683240667438,9.45508645325678,0.0,13.976073110776664,18.986397744937136,0,2.439752406339273,7.650844899837041
76.96348425333336,6.0083907006451165,60.81367130924593,55.811163258571106,103.8836007113468,41.63112532028837,36.57326970981517,53.246971497994856,48.614336771480914,0,1.3842728185105182,24.996177088448558
35.34953370462982,2.704770995113112,31.91056699083739,73.28471583440508,276.343829087767,10.628414596518516,20.957282205285306,24.069017529707814,9.78135082755255,1,0.5639091200523596,0.0
71.04599875359047,6.176868153240206,32.42957182266987,51.97666841034911,122.37711021169876,45.38370317670419,23.241971433236653,44.79664036112492,27.51157074367657,0,0.594754341665286,21.67643513769903
72.51261867292001,5.44502288020414,64.09769052604973,37.9500433524918,116.32633116302262,50.53735563576279,29.16475292516936,49.24859403216542,31.396877785013892,0,0.8534155587803077,20.896120845499542
46.064563631408504,2.9137634813912308,57.21934580618449,58.131532719340676,267.34174236923985,32.172458465621354,11.560250720953883,26.419585175631642,14.237234494837796,0,0.7589285897867651,10.797993819041498
71.64053134169454,5.650926947572817,50.608435806549586,35.39877556893217,141.79827698443285,47.5230962132533,16.39689376166755,52.219132463790345,40.19530585988655,1,0.2811914239693758,0.0
65.20884526667112,4.974620645709321,39.23504908442333,42.77011818898231,167.73038620943382,35.053314154633256,28.531947782724657,37.69048195972484,24.785376577951133,1,0.10420110395187607,0.0
49.22316287614524,3.454729870214992,62.699519923332126,68.02058599138363,232.33440855530316,36.329971616028715,25.39864397411597,34.20995664302862,35.23198255924521,0,-0.06259312789952241,6.5684965945013225
39.82890631847584,3.0986232775287217,14.69054943990798,86.66642889244281,290.5571491758532,10.231961850314015,6.734679064095113,15.33475024626063,20.122765989099236,0,-0.7539645888666763,0.0
20.74748616654842,1.9055517169472656,14.724304985274877,93.56868400568744,345.9493564562467,11.475668825385478,0.0,6.7112913046101,3.9999422264467523,0,-0.28067507686677406,0.0
66.99300094599387,5.354795794895602,48.691323388514945,57.251931198907194,179.49711707173287,44.80799601105918,42.24485086181775,43.348193091794684,41.61238416518328,0,-1.6929568141953855,9.60544298143625
28.703944572758896,2.449806102163831,33.54423740545537,69.71857857568487,308.3518394302639,12.041280508583496,3.799978426183488,20.469021019317726,21.858003720167535,0,-0.09833962679474989,1.1078618939209295
61.906883988826166,5.859254568363805,46.932208543446194,43.11754990540547,212.25702832218812,37.80313244720614,28.841047489215796,41.575292587163794,28.181077844495057,0,-0.9885911071509175,12.528480333169586
54.73103567835502,4.20704342348962,33.325386016963996,46.57733391115298,214.11977139144167,29.282709981010075,7.397270245698753,25.49103347451945,8.321413852333833,0,-1.103589317215771,0.08691918057860604
73.58285550876391,6.025802758023448,41.99615515225517,40.190479581734316,116.89796024680949,40.42022209444554,24.748942844429305,39.56463900780758,28.061475148883478,0,0.17989415115347845,21.7830629873131
53.959090010202715,4.06212051951665,34.35314480468055,51.73340936764432,209.97797853953494,31.10212041441445,22.547373919278066,35.15887371825225,22.404007728884743,0,1.3920022863445993,12.582635559371324
53.411044273058174,3.8497036819011674,27.318457381689278,65.34623097135217,210.9034433654292,23.513492387570086,17.900371796347017,24.20750962966143,18.444162880961212,0,0.918316606002313,8.689506692423299
74.63741408576591,5.678539300152388,52.724443057882965,24.19056537464479,109.49051362025482,49.74554928976121,33.57179538423779,44.68718411394949,33.459479312752286,0,-1.570500603623177,17.340827670645588
66.70116058168234,5.096713560773744,41.04885060857277,43.81521109817303,157.74780957612387,30.911516197508575,24.048665464770757,44.45309449691326,33.02988147814714,0,-0.9896281365703375,5.961164457679963
66.32311914365556,5.4855874302660075,31.485805467661386,51.919175788491515,149.0033702287195,40.228238796776374,17.104191569640953,33.70041491314115,27.28973215047217,0,0.9407711879882159,9.08203016176454
69.38535179617053,6.7253660370440205,61.121204141068404,15.831014903342151,129.6568972940134,47.39744087302519,32.387317410983655,51.93296720949589,32.33146911229193,0,-0.9824873935383096,15.545127218317967
29.288557535857883,1.9850628847307106,15.525265040810122,100.0,356.3722636731352,1.9385834553900185,2.170140713845731,7.716626254344021,6.825061275657122,0,-0.2246331499970246,0.0
75.13577359973964,5.8025492351714405,39.913673470064616,31.466403781701857,124.94574597646445,40.470521287086896,28.15922031016697,49.69266751412386,34.527976695006956,0,0.5500520990245519,22.36715522436451
72.24937588027204,5.748388563866139,48.89197177131501,13.450145155613882,158.4508623075283,40.65771263627643,27.006274952133133,54.01435107057455,40.883976720435264,0,-0.9683444548636353,18.29258116698235
39.66633742847006,3.3712064186324784,28.450151859605626,72.23078935445137,275.9450754626283,13.029742021218407,0.0,26.73448991058239,23.96370852409307,0,0.1053755061459599,0.0
55.118390526515974,4.54124664809867,21.118206112770846,55.282931089161835,197.33446364703525,20.294974604265946,2.6493354759010757,32.8964237589436,17.83542270390587,0,-1.3340254949182044,1.2119516398984678
59.21385424744738,5.379156236769849,44.76617464447079,49.8034131976827,185.67882920817186,38.355306137960014,7.2168035025976,38.65489041044174,26.895446507869153,0,-0.6013676439512137,10.363596750070833
57.31006431196535,3.371609109689624,29.645469331473095,64.58422904315465,201.82233918207163,27.601752532698633,24.481415225016494,32.20112448646542,22.833564742847322,1,0.31978193414253697,0.0
66.67719933137069,4.140711011411819,63.784327623867355,52.292140325753984,204.45984151277077,40.10663932453958,32.690575638832314,39.246525975584696,26.133275240598895,1,-1.5929937335316693,0.0
88.62733563662367,6.842247764924819,67.27874006640391,24.947178655662473,53.616924178659836,53.809827089655556,41.72478993805308,60.038253731165725,49.200721322936595,1,0.440474737960399,13.040744180719607
81.63533455345657,7.0794768580483804,53.14573428632643,33.766533053903196,118.71675542573303,51.84028238827138,36.15050325206802,53.65286831209292,36.11068777846387,0,-0.019637798926681216,36.0693173158911
33.75561613137187,1.9176252747069518,16.177253588786805,74.99208247537108,329.78733658747205,4.985310296468673,0.0,10.728330572359415,4.296360635418799,0,0.5524899544171478,0.0
72.44139980612097,4.2914958146428,49.65930278864844,58.864490384759605,137.94457187886636,29.06324792898217,10.677427219556284,41.872745104165396,27.278271034172985,0,0.22391413406466143,17.028462411834447
86.5786663907082,7.21188301436626,66.73297388932863,5.670981388998609,109.92000965496568,49.05382023005021,33.248306490277535,61.829887208033014,51.32946155267496,0,1.3641404299738442,30.822448584915477
67.73617041378405,5.540722244954082,47.160378003796836,43.93964967680671,145.654007703649,39.40488623680716,26.697320076259018,48.64294733111489,33.424170428991935,0,0.12522450264790727,11.311873435643854
81.81960850371934,6.000464476897832,55.10213788123497,28.960687070546026,137.5166824360945,44.32064295307403,27.02643221428195,49.35159966514861,38.73830854362899,0,-0.429405541125253,15.827767069173092
100.0,7.507230199639535,70.58370290817895,19.759364872775116,24.265847079110635,61.649105762875045,43.02325636913475,58.30787253555083,53.40613873163916,0,0.12229750303228377,34.928812513748426
80.47419092213963,5.953063413953833,50.29334433312819,19.39956254876158,82.8666685530047,46.78141404728583,30.501132792217753,44.98836670805301,32.9424174812675,1,0.5432980290363879,9.603228934890254
64.98617191283458,5.254161411763737,42.058261070553826,24.08975685840699,194.5338643675643,39.30772729338295,26.516186465109815,41.24690686515898,35.7866922409759,0,0.04886007032570433,22.270841423873566
80.90176948169507,6.158983920444102,35.7733142481365,30.98010671148325,93.46387277953778,39.2078828031472,20.37260115938955,41.84222588495127,39.28186968018109,0,0.04059169120388238,26.360246217253724
62.89775666193783,5.278852492442787,53.76569197188015,50.47700924468542,168.16525902377938,35.194247996371914,30.73234908661447,38.160841850881724,33.10711331431226,0,-0.7019916878067554,9.929492270074745
60.478060865699106,3.4109315378037337,45.32262040920699,67.39713204767268,182.70787340872005,30.384590295347046,16.30381082253251,33.23205585388861,24.157420648459574,0,-0.6629009175509482,9.474849532317759
52.97171528572535,3.8093112902941284,29.345642259673443,41.78394015837361,200.75469837760483,27.90525435327786,7.4932226654656,25.9236010154704,21.93093444947571,0,-1.4026052717996935,1.4279848097570478
91.26826717664215,6.738434393675847,82.8751368372019,32.58805802395848,49.33939817431056,48.23462786218971,25.184516007873487,60.072758661322915,38.306477481294095,0,1.7495767431869393,28.581386447244597
43.63142668115997,3.362343795306552,31.412163480735845,94.77754568716549,272.3202001225249,20.365652594269747,10.449944655379493,24.472760717207414,13.58705510090086,1,-1.243863235391285,0.0
90.64735449356232,6.982764480239916,53.091712425741655,14.819466856167956,39.59318240774395,47.42051345859893,38.77535605504008,52.07592914378424,35.760865698238234,0,-0.6929051977959073,21.678054585863215
69.99728247480743,5.998704487932478,57.56547194706979,24.511410891273876,132.3857108189267,46.20808827002549,29.69711338803823,54.961222235033574,51.861343343682584,1,-0.7184072655691974,2.2884121949210856
32.01387650396117,1.6314417344868648,26.390195717865442,73.10243109955837,285.59087076096046,6.451329236879978,2.704178252246794,8.262510736591178,1.2415434557948686,1,0.8949243769444413,0.0
67.35298585982844,5.410984606951652,51.0928899567221,42.81507374862813,147.8646610817009,40.578765052772575,16.386889886201157,44.14487749778211,28.37004540909225,0,-0.2949496782920278,8.566994823656081
17.99946984696752,1.7191257993632545,10.0,98.76598465311547,370.46450366307243,6.6247265681972145,10.5899329879648,8.860926389030087,0.3828859569978018,1,1.2477420726737338,0.0
72.51016033662071,6.729136545210634,55.26206947341484,30.393102905322717,147.52364331052968,47.938886068596474,25.944658712400624,52.453663082894785,41.53890951056791,0,-0.6734906242438685,20.875000698656866
77.70462965977981,5.975487387235647,51.77565785963492,50.95775274998829,151.71812066357822,40.86305963284189,25.76076588981654,41.06130069773527,30.898500865866584,0,0.27899416222380197,17.579691947593552
48.152880886958926,4.014459773132972,39.26643113732967,48.472731332944335,236.51353120342077,27.001887647577096,29.39269158598003,34.96300006393689,30.859088005560537,0,-0.8353470532597573,12.747951219142088
62.47095391911164,4.09574491724775,24.680223203271762,26.658584254814755,163.49940025684708,21.789855494744593,18.23351271997842,32.38563877290209,27.00692441202885,0,2.1451491277733883,18.238475415736172
99.08314867500573,6.730673791843946,65.01946944271212,24.197376416442076,55.43018626786417,53.84849597700152,21.975490003329597,52.726767176554745,32.30941627439651,0,-1.1875984190295128,16.139629531898347
49.88506591476127,4.413192461071752,52.141097118414834,32.819481710764336,240.3439074175189,37.67235362187405,10.330947963398359,40.703403789317456,25.686487849613616,0,0.3098207102270275,10.29735455833604
38.82184825886799,3.1029677138854037,19.504619227204586,68.72859451465942,274.0346826636291,11.533192748945208,6.982091685860417,21.5571621095837,22.12394356623542,1,0.6337768809320985,0.0
89.63326804925197,7.759917788839369,56.70490465954451,57.7789055012446,67.33116972187185,60.94143576940879,29.91000833111728,52.72433904141569,38.151746062449206,0,0.41379909745149823,28.43332697342773
99.25174381061589,7.253438060364396,64.99660728293136,10.60373355386493,54.76653983895828,53.68376004728292,40.082818011797876,55.82387784694055,47.474560609127884,0,-0.1852876588777083,19.004785733368525
60.07391343695695,5.0658641447209325,29.903678046983426,36.476874754688055,192.61284136565786,38.43392960441122,25.320158762587127,40.600386421895365,28.997301692318892,0,-0.12982069973342616,12.838253465814951
80.22926070816712,7.352749776925296,34.077674733434456,29.081969726391357,92.2262777410923,43.23176790498264,29.423727290429618,52.41948359915902,34.02339745430301,0,0.0438114719791096,16.572335531184823
86.82951831061763,7.156214269028043,58.47479883219621,22.560872225947968,80.28344977273767,44.14021843999109,23.037196532855383,54.17072992767741,38.69497315414159,1,-0.14700200162848862,0.0
45.150315349232315,3.7503159807341095,32.963814985279186,66.77748393500508,231.190911320346,27.99138261228301,32.1254679402776,23.970071869283633,12.351158019420406,0,0.9638791167949097,5.6625470127516
50.29388329264263,4.027788703823586,34.680667619463314,67.65327249327281,218.53443798637716,29.366453689859956,41.82894472249265,27.392660310682025,16.956697131910435,1,2.2105230015913513,0.0
84.6174902630947,5.98395849248462,57.78345756468741,12.913175716492436,75.0349395390345,46.36520616788983,27.908706219074674,47.926038440744136,36.548955250779386,0,-0.5574917850078336,17.432669118818325
93.70028557417018,8.173809313788789,66.020608610423,36.550291088671344,30.10934977439367,57.56422225415768,40.2410584525225,60.33664135038791,47.57911779942824,0,-1.3698029795790778,25.282097506493727
71.2576172034871,5.3951805563764355,60.10874675794861,41.68375420898431,121.18513021845976,43.4334768834725,29.011098718771628,38.34702586776334,20.275743458227826,0,-0.08828204835125482,18.104296963037854
42.403712929958914,3.6445386625882215,27.77813719167907,76.31781562686274,244.76752805840925,22.16093536514452,12.327113079815389,29.5559286377091,21.26657650988168,1,2.5797093376543185,0.0
99.74122223398882,7.197780625433479,64.07802979291947,5.0,22.349153611414785,53.562913714382255,28.15933017248609,62.83872589127651,44.00246710684959,0,-0.8036745679697308,17.11495857512664
49.38058204376071,3.360716731246967,31.75515258175163,76.05600360018569,245.02051504987807,27.344797086574893,9.094374206429862,19.207266545682987,10.349341528555255,0,1.6391168054440675,7.699001779459335
53.297244376570966,4.9813232497367945,43.10153866116743,53.61812671767226,284.95060932113597,35.959927901208005,14.28917501158101,38.52766301008368,28.667954283621864,0,1.6777008140764407,15.139872228308198
66.84675668979243,5.174089390704473,60.91299846828719,46.48387347212995,147.74769984683266,44.9335798886009,32.44874713198375,40.33963947683307,26.90152667536769,0,-0.5535882417079946,12.779706517162118
